order_id,product_id,quantity,unit_price
475,48,3,332.08
475,25,1,170.38
475,60,1,449.67
476,28,1,108.33
476,59,1,461.42
476,54,3,251.09
477,48,2,332.08
477,73,1,126.02
477,52,2,269.61
478,56,3,498.51
479,33,1,299.93
479,71,2,223.14
479,91,3,111.74
480,1,3,197.66
480,8,2,215.49
480,96,1,346.17
481,48,1,332.08
481,53,1,126.7
481,6,1,457.83
481,20,3,477.5
482,40,3,13.13
482,100,2,419.6
482,6,1,457.83
482,57,3,358.71
483,68,3,411.78
483,95,3,87.23
483,21,3,43.77
483,23,3,148.33
484,96,2,346.17
484,40,1,13.13
484,20,3,477.5
485,34,2,251.75
485,76,3,402.4
485,92,3,161.07
486,20,2,477.5
486,48,3,332.08
486,15,1,256.0
486,83,2,392.17
486,77,2,353.36
487,36,2,105.76
487,58,3,55.58
487,94,2,68.76
488,90,1,482.67
488,86,1,90.54
488,94,3,68.76
488,32,2,237.32
488,62,1,353.41
489,96,3,346.17
489,90,3,482.67
489,19,1,490.89
489,46,2,475.99
489,83,3,392.17
490,59,1,461.42
490,16,3,451.95
490,72,2,482.47
490,42,1,124.17
491,61,2,264.68
492,90,2,482.67
492,3,1,466.27
493,45,1,439.83
493,49,1,426.01
494,16,2,451.95
494,26,3,281.01
494,13,2,48.16
495,60,1,449.67
495,46,2,475.99
495,19,1,490.89
495,62,1,353.41
496,74,2,137.89
496,91,1,111.74
496,95,2,87.23
496,89,2,272.6
497,95,1,87.23
497,42,2,124.17
498,23,1,148.33
498,90,3,482.67
498,59,3,461.42
499,4,3,430.17
499,89,3,272.6
499,38,1,382.64
499,27,2,13.9
499,66,3,56.83
500,60,2,449.67
500,51,1,60.94
500,18,1,404.13
500,22,3,237.9
501,40,2,13.13
501,32,3,237.32
501,10,1,213.97
502,9,2,167.68
502,41,2,210.92
502,66,1,56.83
502,40,2,13.13
502,54,2,251.09
503,37,2,451.22
504,66,3,56.83
504,21,1,43.77
504,84,2,296.51
504,6,3,457.83
505,51,3,60.94
506,41,3,210.92
507,5,2,280.9
507,85,1,86.15
507,24,1,423.97
508,4,2,430.17
508,90,1,482.67
508,80,1,143.26
509,20,3,477.5
509,99,1,29.76
510,50,2,366.34
510,57,2,358.71
510,56,3,498.51
510,52,1,269.61
511,30,1,158.92
511,95,2,87.23
511,82,1,109.33
512,89,2,272.6
513,36,3,105.76
513,29,3,286.27
513,43,2,179.75
513,90,1,482.67
513,22,2,237.9
514,86,1,90.54
514,2,3,83.54
514,47,1,10.72
514,71,2,223.14
514,9,2,167.68
515,24,1,423.97
515,15,2,256.0
516,72,2,482.47
516,97,2,414.93
516,84,2,296.51
516,50,2,366.34
517,53,2,126.7
517,15,1,256.0
518,57,1,358.71
519,86,1,90.54
519,47,2,10.72
519,64,1,487.53
520,48,2,332.08
520,5,2,280.9
520,72,2,482.47
520,52,1,269.61
520,69,1,46.67
521,44,3,421.39
521,87,3,238.37
522,76,3,402.4
522,56,2,498.51
522,84,3,296.51
522,23,1,148.33
522,41,2,210.92
523,41,1,210.92
523,56,1,498.51
524,83,2,392.17
524,24,1,423.97
524,43,2,179.75
524,86,1,90.54
525,98,3,351.47
525,76,2,402.4
525,97,1,414.93
525,58,3,55.58
526,61,2,264.68
526,67,3,75.42
527,28,2,108.33
527,9,1,167.68
527,23,2,148.33
528,43,1,179.75
528,68,3,411.78
528,83,1,392.17
529,64,1,487.53
529,55,2,39.35
529,89,2,272.6
529,21,1,43.77
529,15,2,256.0
530,88,2,209.19
530,49,1,426.01
530,10,3,213.97
531,99,1,29.76
531,43,1,179.75
531,32,3,237.32
531,20,2,477.5
532,6,1,457.83
532,95,1,87.23
532,87,1,238.37
532,66,2,56.83
533,89,2,272.6
533,14,1,192.68
533,22,3,237.9
533,75,3,164.35
533,93,3,139.85
534,6,3,457.83
534,100,3,419.6
534,72,2,482.47
535,58,2,55.58
535,99,3,29.76
536,18,2,404.13
537,15,1,256.0
537,63,3,192.52
537,97,1,414.93
537,77,3,353.36
537,32,1,237.32
538,66,3,56.83
538,70,1,288.23
538,76,2,402.4
539,6,1,457.83
539,70,1,288.23
539,16,2,451.95
539,35,3,388.58
539,3,1,466.27
540,5,1,280.9
540,71,3,223.14
540,95,3,87.23
541,44,2,421.39
542,44,3,421.39
542,83,3,392.17
543,76,1,402.4
543,5,1,280.9
543,82,1,109.33
543,24,1,423.97
544,90,2,482.67
544,54,1,251.09
544,73,1,126.02
544,39,3,130.11
545,21,2,43.77
546,58,1,55.58
546,55,3,39.35
546,100,1,419.6
546,34,1,251.75
547,73,2,126.02
547,68,1,411.78
547,25,1,170.38
548,35,2,388.58
548,80,3,143.26
548,66,3,56.83
548,72,3,482.47
549,77,2,353.36
549,10,1,213.97
549,23,3,148.33
550,1,1,197.66
550,32,1,237.32
551,96,2,346.17
551,56,3,498.51
551,48,2,332.08
552,92,2,161.07
552,16,2,451.95
552,98,2,351.47
552,54,3,251.09
553,28,1,108.33
554,74,1,137.89
554,80,2,143.26
554,45,1,439.83
555,73,3,126.02
555,87,1,238.37
555,97,2,414.93
555,51,2,60.94
555,38,2,382.64
556,68,2,411.78
557,93,3,139.85
557,91,2,111.74
558,17,1,97.88
558,99,1,29.76
559,61,1,264.68
560,94,2,68.76
560,71,2,223.14
560,63,1,192.52
561,53,1,126.7
561,13,3,48.16
562,47,3,10.72
562,100,2,419.6
562,63,1,192.52
562,33,3,299.93
562,42,3,124.17
563,89,2,272.6
564,26,3,281.01
564,74,1,137.89
564,32,2,237.32
564,40,2,13.13
564,5,3,280.9
565,19,2,490.89
565,87,3,238.37
565,82,3,109.33
566,73,1,126.02
566,70,3,288.23
566,66,1,56.83
567,56,3,498.51
568,48,1,332.08
568,49,2,426.01
568,79,3,165.85
568,26,3,281.01
569,19,1,490.89
569,59,1,461.42
569,56,1,498.51
569,89,2,272.6
570,31,1,315.13
570,11,2,362.94
570,23,1,148.33
570,61,3,264.68
570,44,1,421.39
571,95,2,87.23
571,78,3,370.32
571,91,2,111.74
571,97,3,414.93
571,45,3,439.83
572,21,1,43.77
573,3,3,466.27
573,12,1,142.92
573,59,2,461.42
573,64,1,487.53
573,11,3,362.94
574,47,3,10.72
574,3,2,466.27
574,18,3,404.13
575,37,2,451.22
575,35,3,388.58
575,59,1,461.42
575,29,2,286.27
575,100,1,419.6
576,90,1,482.67
576,32,1,237.32
576,80,3,143.26
577,24,3,423.97
577,31,3,315.13
578,68,2,411.78
579,60,2,449.67
579,74,2,137.89
579,82,3,109.33
579,7,2,372.93
580,61,3,264.68
580,62,1,353.41
580,83,1,392.17
581,11,3,362.94
582,38,1,382.64
583,30,2,158.92
583,66,3,56.83
583,33,1,299.93
583,32,2,237.32
583,95,1,87.23
584,83,3,392.17
585,61,2,264.68
585,92,3,161.07
585,80,1,143.26
585,97,1,414.93
586,19,1,490.89
586,18,3,404.13
586,42,1,124.17
587,17,2,97.88
587,18,2,404.13
587,34,2,251.75
587,47,1,10.72
587,98,2,351.47
588,33,2,299.93
588,47,1,10.72
588,58,1,55.58
588,87,1,238.37
589,68,2,411.78
589,45,3,439.83
589,24,2,423.97
589,12,2,142.92
589,13,1,48.16
590,92,1,161.07
590,49,3,426.01
591,75,3,164.35
591,51,3,60.94
592,70,1,288.23
592,65,3,51.6
592,39,3,130.11
592,23,2,148.33
593,43,3,179.75
593,89,1,272.6
593,81,2,46.6
593,76,3,402.4
594,77,1,353.36
594,40,2,13.13
594,58,3,55.58
594,97,3,414.93
594,61,3,264.68
595,88,1,209.19
595,76,3,402.4
596,31,3,315.13
596,17,1,97.88
596,83,1,392.17
597,40,2,13.13
597,53,3,126.7
597,11,3,362.94
598,76,2,402.4
598,38,3,382.64
598,53,2,126.7
598,96,3,346.17
599,67,3,75.42
600,56,1,498.51
600,28,1,108.33
600,92,3,161.07
600,54,2,251.09
600,96,3,346.17
601,100,3,419.6
601,82,1,109.33
601,42,3,124.17
602,15,3,256.0
603,43,3,179.75
603,96,2,346.17
603,57,3,358.71
603,23,1,148.33
603,30,1,158.92
604,36,3,105.76
604,59,2,461.42
604,28,1,108.33
604,64,2,487.53
604,63,3,192.52
605,65,2,51.6
605,75,2,164.35
606,99,2,29.76
606,73,3,126.02
606,80,2,143.26
607,11,3,362.94
607,91,1,111.74
607,62,1,353.41
607,71,1,223.14
607,81,1,46.6
608,92,1,161.07
608,83,3,392.17
608,16,2,451.95
608,3,1,466.27
608,4,3,430.17
609,86,2,90.54
609,54,1,251.09
609,77,2,353.36
609,8,1,215.49
610,63,2,192.52
610,42,1,124.17
610,76,2,402.4
611,99,3,29.76
611,97,2,414.93
611,98,2,351.47
611,6,1,457.83
611,73,3,126.02
612,85,3,86.15
613,1,3,197.66
614,81,3,46.6
614,46,2,475.99
614,66,1,56.83
615,21,2,43.77
615,85,3,86.15
615,23,3,148.33
616,93,2,139.85
616,89,2,272.6
616,76,2,402.4
617,80,3,143.26
617,39,1,130.11
618,45,1,439.83
619,16,3,451.95
619,76,2,402.4
619,60,1,449.67
619,20,1,477.5
620,33,1,299.93
620,27,2,13.9
621,56,2,498.51
621,60,3,449.67
622,88,1,209.19
622,62,2,353.41
622,64,3,487.53
622,57,1,358.71
623,99,2,29.76
623,43,1,179.75
623,69,1,46.67
623,62,3,353.41
624,2,2,83.54
625,57,2,358.71
625,77,2,353.36
625,12,1,142.92
625,33,3,299.93
625,1,3,197.66
626,66,2,56.83
626,4,1,430.17
627,77,2,353.36
627,5,3,280.9
627,62,2,353.41
627,34,3,251.75
627,51,2,60.94
628,61,1,264.68
628,20,2,477.5
628,96,1,346.17
629,38,1,382.64
629,99,2,29.76
630,55,3,39.35
630,65,1,51.6
630,85,1,86.15
630,32,1,237.32
631,97,3,414.93
631,26,2,281.01
631,50,3,366.34
632,47,3,10.72
632,42,2,124.17
633,63,1,192.52
633,27,2,13.9
633,41,3,210.92
633,94,1,68.76
634,85,2,86.15
635,67,1,75.42
635,89,3,272.6
636,39,2,130.11
636,60,3,449.67
636,50,3,366.34
636,35,1,388.58
636,93,1,139.85
637,12,3,142.92
637,34,3,251.75
637,79,1,165.85
637,90,3,482.67
638,86,3,90.54
638,31,2,315.13
638,14,1,192.68
638,99,2,29.76
639,51,2,60.94
639,90,1,482.67
639,39,3,130.11
640,75,2,164.35
641,81,3,46.6
642,51,1,60.94
642,52,1,269.61
642,28,3,108.33
643,26,1,281.01
643,50,1,366.34
643,19,2,490.89
643,92,3,161.07
644,50,2,366.34
645,58,3,55.58
646,95,2,87.23
646,92,3,161.07
646,83,1,392.17
646,8,1,215.49
647,95,2,87.23
647,84,1,296.51
648,96,3,346.17
648,81,2,46.6
648,86,2,90.54
648,32,1,237.32
649,81,2,46.6
649,21,3,43.77
649,98,3,351.47
649,77,3,353.36
650,57,1,358.71
650,59,2,461.42
650,61,2,264.68
650,90,2,482.67
651,76,2,402.4
651,75,1,164.35
651,92,1,161.07
651,99,3,29.76
651,5,3,280.9
652,50,2,366.34
652,78,2,370.32
652,98,3,351.47
652,77,3,353.36
652,13,1,48.16
653,2,3,83.54
653,7,1,372.93
653,85,1,86.15
653,17,3,97.88
654,28,1,108.33
655,66,2,56.83
655,74,2,137.89
655,25,1,170.38
655,61,1,264.68
656,32,2,237.32
657,69,2,46.67
657,37,1,451.22
657,10,3,213.97
657,47,1,10.72
657,64,3,487.53
658,9,3,167.68
658,68,3,411.78
658,35,2,388.58
658,23,1,148.33
658,90,3,482.67
659,46,2,475.99
659,53,3,126.7
659,97,2,414.93
659,11,2,362.94
659,61,3,264.68
660,21,2,43.77
660,20,1,477.5
660,29,3,286.27
660,89,3,272.6
660,48,2,332.08
661,63,1,192.52
661,86,3,90.54
661,4,1,430.17
661,56,1,498.51
661,25,3,170.38
662,78,1,370.32
662,29,2,286.27
663,70,3,288.23
663,57,3,358.71
664,14,2,192.68
664,48,3,332.08
664,93,3,139.85
664,25,2,170.38
665,63,3,192.52
665,21,3,43.77
665,53,2,126.7
666,35,2,388.58
666,53,2,126.7
666,36,1,105.76
666,87,2,238.37
667,67,1,75.42
667,32,1,237.32
668,71,2,223.14
669,68,3,411.78
670,70,2,288.23
671,52,2,269.61
671,95,1,87.23
671,40,3,13.13
672,70,1,288.23
672,15,2,256.0
672,84,3,296.51
673,14,1,192.68
674,83,3,392.17
674,72,2,482.47
674,88,2,209.19
674,54,2,251.09
674,63,2,192.52
675,11,3,362.94
675,76,3,402.4
675,28,3,108.33
675,58,2,55.58
676,25,2,170.38
676,50,2,366.34
676,82,1,109.33
676,38,1,382.64
677,39,2,130.11
677,57,2,358.71
678,53,1,126.7
678,30,1,158.92
678,26,3,281.01
678,62,2,353.41
678,74,1,137.89
679,15,1,256.0
679,79,1,165.85
679,10,2,213.97
679,45,2,439.83
679,1,1,197.66
680,82,1,109.33
680,64,2,487.53
680,32,1,237.32
680,37,1,451.22
680,41,3,210.92
681,2,1,83.54
681,41,2,210.92
681,82,2,109.33
682,97,1,414.93
682,54,3,251.09
683,83,3,392.17
683,73,1,126.02
683,55,2,39.35
683,21,2,43.77
684,63,1,192.52
684,58,3,55.58
684,31,3,315.13
684,53,3,126.7
684,49,2,426.01
685,15,2,256.0
685,78,2,370.32
685,72,3,482.47
685,12,1,142.92
685,57,2,358.71
686,47,3,10.72
686,27,3,13.9
686,79,3,165.85
686,57,2,358.71
687,58,3,55.58
687,39,3,130.11
687,65,2,51.6
687,96,3,346.17
687,77,2,353.36
688,15,3,256.0
688,32,2,237.32
688,81,2,46.6
688,79,2,165.85
689,50,2,366.34
689,9,1,167.68
689,56,2,498.51
689,32,2,237.32
689,73,2,126.02
690,62,3,353.41
690,36,1,105.76
690,31,1,315.13
690,57,1,358.71
691,65,3,51.6
691,36,2,105.76
692,48,1,332.08
692,50,3,366.34
692,10,3,213.97
692,80,3,143.26
693,43,3,179.75
693,48,3,332.08
693,64,1,487.53
693,76,1,402.4
694,77,3,353.36
694,6,1,457.83
695,42,3,124.17
696,41,2,210.92
697,95,1,87.23
697,15,2,256.0
697,57,2,358.71
698,47,3,10.72
698,37,1,451.22
698,5,3,280.9
698,42,1,124.17
698,94,2,68.76
699,24,1,423.97
699,38,3,382.64
699,53,3,126.7
700,14,1,192.68
700,18,1,404.13
700,25,1,170.38
700,79,2,165.85
701,31,1,315.13
701,26,3,281.01
701,48,2,332.08
702,61,1,264.68
702,41,3,210.92
702,75,2,164.35
702,86,1,90.54
702,70,3,288.23
703,94,1,68.76
703,91,3,111.74
704,1,2,197.66
704,68,3,411.78
704,63,2,192.52
704,72,3,482.47
705,65,3,51.6
705,84,2,296.51
705,71,1,223.14
705,19,2,490.89
706,32,2,237.32
706,7,1,372.93
706,76,3,402.4
706,61,3,264.68
707,93,1,139.85
707,32,3,237.32
707,56,2,498.51
707,50,3,366.34
707,53,3,126.7
708,65,1,51.6
708,42,3,124.17
708,43,3,179.75
708,2,2,83.54
709,47,2,10.72
709,85,3,86.15
709,6,1,457.83
710,52,3,269.61
710,21,1,43.77
710,79,3,165.85
710,94,1,68.76
710,99,1,29.76
711,79,3,165.85
711,30,1,158.92
711,91,2,111.74
711,24,2,423.97
712,58,1,55.58
712,67,2,75.42
713,50,2,366.34
713,31,3,315.13
713,3,2,466.27
714,95,2,87.23
715,64,2,487.53
715,16,2,451.95
715,9,1,167.68
715,59,3,461.42
716,99,3,29.76
716,93,2,139.85
716,57,3,358.71
716,22,1,237.9
716,36,3,105.76
717,71,3,223.14
717,59,3,461.42
717,86,2,90.54
717,5,1,280.9
717,65,2,51.6
718,92,1,161.07
718,41,3,210.92
718,98,3,351.47
719,47,1,10.72
720,44,1,421.39
720,80,2,143.26
720,81,3,46.6
720,62,1,353.41
721,48,3,332.08
721,5,1,280.9
721,99,2,29.76
721,59,1,461.42
721,95,1,87.23
722,53,3,126.7
723,58,1,55.58
723,24,3,423.97
723,9,1,167.68
723,100,2,419.6
724,71,1,223.14
724,32,2,237.32
724,58,3,55.58
724,4,2,430.17
725,58,3,55.58
725,73,1,126.02
726,37,3,451.22
727,22,1,237.9
727,40,2,13.13
727,11,1,362.94
727,29,1,286.27
727,61,2,264.68
728,73,3,126.02
728,5,2,280.9
729,28,3,108.33
729,5,3,280.9
729,53,1,126.7
729,72,2,482.47
729,34,3,251.75
730,55,2,39.35
731,26,2,281.01
731,69,2,46.67
732,86,2,90.54
732,53,2,126.7
732,6,2,457.83
733,45,2,439.83
733,73,1,126.02
733,46,3,475.99
734,38,2,382.64
734,13,3,48.16
734,1,3,197.66
735,62,1,353.41
735,85,2,86.15
735,17,1,97.88
735,46,1,475.99
736,89,3,272.6
736,96,3,346.17
736,69,3,46.67
737,71,2,223.14
737,9,2,167.68
737,4,3,430.17
737,81,2,46.6
737,70,1,288.23
738,44,3,421.39
738,63,2,192.52
739,61,1,264.68
739,81,3,46.6
739,20,1,477.5
740,37,1,451.22
740,15,2,256.0
741,48,1,332.08
742,95,1,87.23
742,98,1,351.47
742,39,2,130.11
742,75,2,164.35
743,67,3,75.42
744,55,3,39.35
745,12,2,142.92
746,81,1,46.6
746,49,1,426.01
746,56,3,498.51
747,3,2,466.27
747,91,3,111.74
747,36,3,105.76
748,6,3,457.83
748,40,2,13.13
748,43,1,179.75
749,76,1,402.4
749,18,2,404.13
749,17,3,97.88
749,81,3,46.6
749,62,3,353.41
750,84,2,296.51
751,78,1,370.32
751,40,2,13.13
751,80,2,143.26
752,95,3,87.23
752,90,1,482.67
752,84,3,296.51
753,84,1,296.51
753,51,3,60.94
754,52,2,269.61
754,38,1,382.64
755,39,2,130.11
755,47,3,10.72
756,63,1,192.52
757,94,2,68.76
757,29,3,286.27
757,31,3,315.13
757,45,1,439.83
757,9,2,167.68
758,83,3,392.17
758,82,3,109.33
758,79,2,165.85
759,90,1,482.67
759,32,1,237.32
759,86,3,90.54
759,78,1,370.32
760,46,3,475.99
760,28,3,108.33
760,76,1,402.4
761,90,3,482.67
761,93,3,139.85
761,71,2,223.14
762,81,2,46.6
762,22,1,237.9
762,41,3,210.92
762,14,3,192.68
763,15,3,256.0
763,95,3,87.23
763,57,3,358.71
763,7,2,372.93
764,10,1,213.97
764,64,3,487.53
765,15,1,256.0
765,51,1,60.94
765,53,1,126.7
765,69,1,46.67
765,72,3,482.47
766,38,1,382.64
766,49,3,426.01
766,78,1,370.32
766,14,2,192.68
766,87,1,238.37
767,49,2,426.01
768,34,1,251.75
768,53,2,126.7
768,50,2,366.34
769,15,2,256.0
769,20,1,477.5
770,14,3,192.68
770,17,3,97.88
770,57,2,358.71
770,52,2,269.61
771,99,3,29.76
771,21,2,43.77
772,96,2,346.17
772,82,2,109.33
772,75,2,164.35
772,40,1,13.13
773,8,3,215.49
773,81,2,46.6
773,73,1,126.02
773,83,2,392.17
773,65,1,51.6
774,12,2,142.92
774,98,2,351.47
775,55,1,39.35
776,23,2,148.33
776,49,2,426.01
776,11,2,362.94
777,54,2,251.09
778,34,2,251.75
779,48,1,332.08
780,34,3,251.75
780,37,3,451.22
780,45,3,439.83
780,88,3,209.19
781,77,3,353.36
781,54,3,251.09
782,94,1,68.76
782,48,3,332.08
782,33,3,299.93
783,15,1,256.0
783,29,2,286.27
783,94,3,68.76
783,60,3,449.67
783,72,2,482.47
784,18,3,404.13
784,3,1,466.27
784,78,2,370.32
784,25,1,170.38
785,51,1,60.94
785,42,2,124.17
785,95,3,87.23
785,22,2,237.9
785,40,1,13.13
786,37,2,451.22
786,85,2,86.15
786,87,2,238.37
786,16,2,451.95
787,22,2,237.9
788,25,2,170.38
789,37,2,451.22
789,20,2,477.5
790,50,1,366.34
790,12,1,142.92
790,72,2,482.47
791,12,3,142.92
791,27,2,13.9
792,89,2,272.6
793,10,3,213.97
793,2,2,83.54
793,74,2,137.89
794,81,1,46.6
794,47,2,10.72
795,1,3,197.66
795,48,3,332.08
795,52,3,269.61
796,66,2,56.83
797,23,2,148.33
797,90,1,482.67
797,2,1,83.54
797,57,2,358.71
797,21,1,43.77
798,40,3,13.13
798,5,3,280.9
799,85,1,86.15
799,80,2,143.26
800,14,2,192.68
800,94,1,68.76
800,32,2,237.32
800,20,1,477.5
800,53,1,126.7
801,53,2,126.7
801,17,2,97.88
802,57,2,358.71
802,38,3,382.64
802,56,3,498.51
802,79,1,165.85
803,82,2,109.33
803,38,3,382.64
803,98,3,351.47
803,50,2,366.34
803,69,2,46.67
804,88,3,209.19
804,20,3,477.5
804,74,1,137.89
804,38,1,382.64
804,35,1,388.58
805,63,1,192.52
805,45,3,439.83
805,82,2,109.33
805,64,2,487.53
806,34,2,251.75
806,91,1,111.74
806,78,2,370.32
806,1,3,197.66
806,88,2,209.19
807,83,1,392.17
807,65,1,51.6
807,27,1,13.9
807,98,1,351.47
808,16,1,451.95
808,92,2,161.07
808,100,2,419.6
808,27,3,13.9
809,44,1,421.39
810,6,3,457.83
810,27,3,13.9
810,71,1,223.14
811,26,3,281.01
811,14,2,192.68
812,66,1,56.83
813,51,2,60.94
814,70,1,288.23
814,2,2,83.54
814,21,1,43.77
815,8,3,215.49
815,16,3,451.95
815,77,3,353.36
815,29,3,286.27
815,65,3,51.6
816,25,2,170.38
816,10,2,213.97
816,15,3,256.0
817,73,3,126.02
817,62,1,353.41
818,63,1,192.52
818,32,2,237.32
818,34,3,251.75
819,3,3,466.27
820,100,2,419.6
820,55,1,39.35
820,2,1,83.54
820,65,3,51.6
821,46,1,475.99
821,8,1,215.49
821,38,2,382.64
821,51,3,60.94
822,19,2,490.89
822,40,3,13.13
823,17,3,97.88
823,19,3,490.89
823,44,1,421.39
823,14,2,192.68
823,82,3,109.33
824,100,1,419.6
825,6,1,457.83
825,54,1,251.09
825,17,3,97.88
826,5,2,280.9
826,10,3,213.97
826,42,3,124.17
827,84,3,296.51
827,3,3,466.27
827,51,3,60.94
827,18,1,404.13
828,73,3,126.02
829,83,3,392.17
829,46,2,475.99
829,24,2,423.97
829,55,2,39.35
830,69,1,46.67
831,71,3,223.14
831,12,3,142.92
831,98,1,351.47
831,51,1,60.94
832,6,2,457.83
832,57,1,358.71
832,29,1,286.27
833,88,1,209.19
833,59,3,461.42
833,11,1,362.94
833,36,1,105.76
833,97,3,414.93
834,78,1,370.32
835,7,2,372.93
836,23,1,148.33
836,51,3,60.94
836,6,1,457.83
836,62,3,353.41
837,64,2,487.53
837,37,3,451.22
837,66,2,56.83
838,67,1,75.42
838,92,1,161.07
838,69,1,46.67
838,68,1,411.78
838,79,2,165.85
839,69,2,46.67
839,16,1,451.95
840,77,1,353.36
840,27,1,13.9
841,59,2,461.42
841,86,2,90.54
841,87,1,238.37
841,23,1,148.33
841,99,2,29.76
842,86,2,90.54
842,87,2,238.37
842,32,2,237.32
842,71,2,223.14
842,88,1,209.19
843,65,3,51.6
844,40,2,13.13
844,47,3,10.72
844,77,1,353.36
844,35,1,388.58
845,81,2,46.6
845,74,2,137.89
845,23,1,148.33
845,95,2,87.23
846,77,2,353.36
846,67,2,75.42
846,31,3,315.13
846,62,3,353.41
847,83,2,392.17
847,3,3,466.27
847,36,1,105.76
848,64,2,487.53
848,47,3,10.72
848,5,2,280.9
848,2,1,83.54
848,95,3,87.23
849,7,1,372.93
849,94,1,68.76
849,25,3,170.38
849,15,1,256.0
849,57,1,358.71
850,76,1,402.4
850,91,2,111.74
850,65,1,51.6
851,31,2,315.13
851,15,3,256.0
852,75,1,164.35
852,54,1,251.09
852,34,1,251.75
852,3,2,466.27
853,4,1,430.17
853,12,1,142.92
853,80,2,143.26
853,87,1,238.37
854,56,1,498.51
855,50,3,366.34
855,7,3,372.93
856,10,3,213.97
856,50,2,366.34
857,98,2,351.47
857,50,1,366.34
858,15,1,256.0
858,49,2,426.01
859,71,1,223.14
860,14,1,192.68
860,1,2,197.66
861,89,2,272.6
862,78,3,370.32
863,41,2,210.92
863,60,1,449.67
863,95,2,87.23
864,78,3,370.32
865,47,3,10.72
865,4,1,430.17
865,71,1,223.14
865,10,2,213.97
865,77,2,353.36
866,30,2,158.92
866,82,1,109.33
866,46,2,475.99
866,21,3,43.77
867,12,1,142.92
867,61,2,264.68
867,56,1,498.51
868,15,1,256.0
868,31,1,315.13
868,84,3,296.51
869,68,2,411.78
869,97,2,414.93
870,7,2,372.93
871,42,1,124.17
871,96,2,346.17
871,55,3,39.35
871,3,1,466.27
872,47,2,10.72
872,58,2,55.58
873,11,3,362.94
873,86,1,90.54
873,39,2,130.11
874,11,1,362.94
874,64,1,487.53
874,44,3,421.39
874,25,2,170.38
875,80,2,143.26
875,64,1,487.53
875,89,2,272.6
875,87,1,238.37
875,99,2,29.76
876,60,3,449.67
876,67,3,75.42
876,80,1,143.26
876,91,2,111.74
876,68,3,411.78
877,32,1,237.32
877,13,1,48.16
877,62,1,353.41
877,14,2,192.68
877,41,1,210.92
878,15,3,256.0
878,21,3,43.77
878,38,2,382.64
879,40,1,13.13
879,54,1,251.09
879,57,3,358.71
880,57,3,358.71
880,10,2,213.97
881,12,3,142.92
881,74,2,137.89
881,1,2,197.66
882,42,3,124.17
882,40,2,13.13
882,41,2,210.92
882,84,3,296.51
882,7,1,372.93
883,33,1,299.93
883,1,3,197.66
884,64,2,487.53
885,60,1,449.67
886,14,1,192.68
886,27,1,13.9
886,84,3,296.51
886,5,1,280.9
887,28,3,108.33
887,69,3,46.67
887,29,3,286.27
887,12,3,142.92
888,59,1,461.42
889,32,2,237.32
890,76,2,402.4
890,49,1,426.01
890,46,1,475.99
890,55,1,39.35
891,9,2,167.68
891,86,2,90.54
891,100,1,419.6
891,84,2,296.51
891,95,3,87.23
892,91,2,111.74
893,20,2,477.5
893,38,1,382.64
893,10,2,213.97
893,16,3,451.95
893,54,1,251.09
894,85,1,86.15
894,91,2,111.74
894,9,2,167.68
895,38,2,382.64
895,85,1,86.15
895,51,2,60.94
896,19,2,490.89
896,17,2,97.88
896,30,1,158.92
896,8,3,215.49
896,83,1,392.17
897,55,3,39.35
898,52,3,269.61
898,8,3,215.49
898,29,2,286.27
899,81,3,46.6
900,79,2,165.85
900,20,3,477.5
900,31,2,315.13
901,41,2,210.92
901,19,2,490.89
901,9,2,167.68
901,97,2,414.93
902,25,1,170.38
902,98,2,351.47
902,30,2,158.92
903,41,2,210.92
903,2,3,83.54
903,56,2,498.51
903,5,1,280.9
903,100,1,419.6
904,61,1,264.68
904,84,1,296.51
905,83,1,392.17
905,55,3,39.35
905,96,1,346.17
906,64,3,487.53
907,88,2,209.19
907,6,3,457.83
907,82,3,109.33
907,62,3,353.41
907,69,2,46.67
908,96,3,346.17
908,49,3,426.01
908,7,1,372.93
908,15,1,256.0
909,14,2,192.68
909,90,3,482.67
909,87,2,238.37
910,63,1,192.52
910,40,1,13.13
910,64,2,487.53
911,48,3,332.08
911,84,3,296.51
912,32,2,237.32
912,56,1,498.51
912,98,1,351.47
912,78,3,370.32
913,65,2,51.6
913,99,1,29.76
913,47,1,10.72
913,20,3,477.5
914,41,3,210.92
914,7,1,372.93
914,33,2,299.93
914,1,1,197.66
915,96,1,346.17
916,42,3,124.17
916,80,2,143.26
916,51,2,60.94
916,72,3,482.47
916,74,1,137.89
917,46,3,475.99
917,22,3,237.9
917,73,2,126.02
917,3,1,466.27
917,42,3,124.17
918,62,3,353.41
918,74,1,137.89
918,20,3,477.5
919,58,2,55.58
919,94,2,68.76
919,20,3,477.5
920,51,1,60.94
921,78,2,370.32
921,82,3,109.33
921,23,1,148.33
921,37,1,451.22
921,10,3,213.97
922,35,3,388.58
922,5,3,280.9
922,89,3,272.6
923,23,3,148.33
923,95,3,87.23
923,63,1,192.52
923,66,3,56.83
924,95,3,87.23
924,96,1,346.17
924,84,1,296.51
924,7,1,372.93
924,51,1,60.94
925,59,3,461.42
926,78,1,370.32
926,18,1,404.13
926,71,1,223.14
927,11,2,362.94
927,24,2,423.97
928,64,3,487.53
928,18,3,404.13
